uuid,name,superClass,interfaces,isInterface,hasSuperClass,hasInterfaces,fields
e9bd73c8-2e70-49c4-b85c-678b30597701,jdk.internal.org.xml.sax.ContentHandler,,,true,false,false,
180edfb2-181b-420d-b69c-c70042ec1250,sun.util.logging.LoggingSupport,,,false,false,false,"[""proxy"",""26"",""sun.util.logging.LoggingProxy""]|[""FORMAT_PROP_KEY"",""26"",""java.lang.String""]|[""DEFAULT_FORMAT"",""26"",""java.lang.String""]"
f7572477-5540-4332-8dcd-33d7acab9083,java.io.Console,,java.io.Flushable,false,false,true,"[""$assertionsDisabled"",""4120"",""boolean""]|[""readLock"",""2"",""java.lang.Object""]|[""cons"",""10"",""java.io.Console""]|[""writeLock"",""2"",""java.lang.Object""]|[""reader"",""2"",""java.io.Reader""]|[""out"",""2"",""java.io.Writer""]|[""formatter"",""2"",""java.util.Formatter""]|[""rcb"",""2"",""char[]""]|[""echoOff"",""10"",""boolean""]|[""cs"",""2"",""java.nio.charset.Charset""]|[""pw"",""2"",""java.io.PrintWriter""]"
e9969dae-2961-4885-a631-fabad1b55d03,sun.text.normalizer.NormalizerImpl$NextCCArgs,,,false,false,false,"[""next"",""0"",""int""]|[""limit"",""0"",""int""]|[""c"",""0"",""char""]|[""source"",""0"",""char[]""]|[""c2"",""0"",""char""]"
fb5afd19-9f2b-4194-85f5-6a4ff2366a76,java.nio.ByteBufferAsShortBufferRB,java.nio.ByteBufferAsShortBufferB,,false,true,false,"[""$assertionsDisabled"",""4120"",""boolean""]"
12bc2817-aaa2-4e3c-af67-f9cf01c44f45,java.util.stream.ReferencePipeline$lambda_collect_1__347,,java.util.function.Consumer,false,false,true,"[""cap1"",""0"",""java.lang.Object""]|[""cap0"",""0"",""java.util.function.BiConsumer""]"
c99d13ef-f622-4c14-b815-a1a670b81b19,java.text.AttributedString$AttributedStringIterator,,java.text.AttributedCharacterIterator,false,false,true,"[""this$0"",""4112"",""java.text.AttributedString""]|[""currentRunStart"",""2"",""int""]|[""currentRunIndex"",""2"",""int""]|[""beginIndex"",""2"",""int""]|[""currentRunLimit"",""2"",""int""]|[""endIndex"",""2"",""int""]|[""relevantAttributes"",""2"",""java.text.AttributedCharacterIterator$Attribute[]""]|[""currentIndex"",""2"",""int""]"
f7223178-c0ce-488c-b0c4-75b5e0aa187f,sun.misc.ExtensionDependency$3,,java.security.PrivilegedAction,false,false,true,"[""this$0"",""4112"",""sun.misc.ExtensionDependency""]"
5611083e-ff78-41c8-866d-1cd08423574c,sun.misc.ExtensionDependency$2,,java.security.PrivilegedAction,false,false,true,"[""val$fileExt"",""4112"",""java.lang.String[]""]|[""val$extName"",""4112"",""java.lang.String""]|[""this$0"",""4112"",""sun.misc.ExtensionDependency""]"
d8d07a72-f64b-4645-8496-b1b5f86d3df0,java.util.stream.ReferencePipeline$8$1$accept__161,,java.util.function.IntConsumer,false,false,true,"[""cap0"",""0"",""java.util.stream.Sink""]"
f55a4fbf-277e-472b-b05d-e15d30844029,java.lang.reflect.TypeVariable,,java.lang.reflect.Type|java.lang.reflect.AnnotatedElement,true,false,true,
dad3e708-d92d-4dea-8248-06acb83a2485,sun.misc.ExtensionDependency$4,,java.security.PrivilegedAction,false,false,true,"[""val$instFile"",""4112"",""java.io.File""]|[""this$0"",""4112"",""sun.misc.ExtensionDependency""]"
f2b09e11-63db-4a5c-9923-aa7b66b67dc8,sun.misc.ExtensionDependency$1,,java.security.PrivilegedExceptionAction,false,false,true,"[""val$file"",""4112"",""java.io.File""]|[""this$0"",""4112"",""sun.misc.ExtensionDependency""]"
f42a7c1b-2586-477f-9ebc-0c5419ab1813,java.util.LinkedHashMap$LinkedEntrySet,java.util.AbstractSet,,false,true,false,"[""this$0"",""4112"",""java.util.LinkedHashMap""]"
8d2d5e7b-72fc-4de1-9862-21bd2fedc9f5,sun.util.calendar.LocalGregorianCalendar$Date,sun.util.calendar.BaseCalendar$Date,,false,true,false,"[""gregorianYear"",""2"",""int""]"
281df7bf-cad0-4e59-bfe9-9d64415a94c7,java.lang.reflect.ParameterizedType,,java.lang.reflect.Type,true,false,true,
31897b48-821e-4298-9526-c5e67f3f2517,java.util.ArraysParallelSortHelpers$Relay,java.util.concurrent.CountedCompleter,,false,true,false,"[""serialVersionUID"",""24"",""long""]|[""task"",""16"",""java.util.concurrent.CountedCompleter""]"
384125bb-a381-45c0-8892-25def062d41e,java.io.DefaultFileSystem,,,false,false,false,
0022c7ef-5d20-489c-a64a-3ff7a7491342,sun.text.normalizer.NormalizerImpl$ComposePartArgs,,,false,false,false,"[""prevCC"",""0"",""int""]|[""length"",""0"",""int""]"
ee20da7a-4340-4ce1-8d2a-2f02ca03ff97,java.nio.file.attribute.PosixFilePermissions$1,,java.nio.file.attribute.FileAttribute,false,false,true,"[""val$value"",""4112"",""java.util.Set""]"
4038ea99-227c-45a6-9bb9-04bb3bb89467,sun.security.provider.SeedGenerator$ThreadedSeedGenerator,sun.security.provider.SeedGenerator,java.lang.Runnable,false,true,true,"[""count"",""2"",""int""]|[""rndTab"",""10"",""byte[]""]|[""seedGroup"",""0"",""java.lang.ThreadGroup""]|[""start"",""2"",""int""]|[""pool"",""2"",""byte[]""]|[""end"",""2"",""int""]"
3d4533f3-fcb9-416c-a921-91a55426e940,java.util.SortedSet,,java.util.Set,true,false,true,
dd920679-8e74-44ec-8209-7afd237d0975,java.net.URLPermission$Authority,,,false,false,false,"[""p"",""0"",""java.net.HostPortrange""]"
d479778c-aeb0-4558-bae6-b5c4f9a13f3e,java.nio.channels.AlreadyBoundException,java.lang.IllegalStateException,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
512718eb-2f1f-4ac0-bc58-a2dcd93b6be3,java.net.InetAddress$InetAddressHolder,,,false,false,false,"[""hostName"",""0"",""java.lang.String""]|[""family"",""0"",""int""]|[""originalHostName"",""0"",""java.lang.String""]|[""address"",""0"",""int""]"
51ec0dfe-3c8e-4461-b7ba-af58a9edcfdb,java.util.function.ToLongFunction,,,true,false,false,
4eda3cf5-e501-4c03-a28e-9725593a2f24,java.net.HttpRetryException,java.io.IOException,,false,true,false,"[""serialVersionUID"",""26"",""long""]|[""responseCode"",""2"",""int""]|[""location"",""2"",""java.lang.String""]"
f8733e0d-d519-4c16-8832-c69b556cc75c,java.util.concurrent.ConcurrentHashMap$MapReduceValuesToIntTask,java.util.concurrent.ConcurrentHashMap$BulkTask,,false,true,false,"[""rights"",""0"",""java.util.concurrent.ConcurrentHashMap$MapReduceValuesToIntTask""]|[""transformer"",""16"",""java.util.function.ToIntFunction""]|[""basis"",""16"",""int""]|[""result"",""0"",""int""]|[""reducer"",""16"",""java.util.function.IntBinaryOperator""]|[""nextRight"",""0"",""java.util.concurrent.ConcurrentHashMap$MapReduceValuesToIntTask""]"
d5b27e8d-7e1a-4eea-b1b5-ad8ed2e1a47d,java.time.format.DateTimeTextProvider,,,false,false,false,"[""CACHE"",""26"",""java.util.concurrent.ConcurrentMap""]|[""COMPARATOR"",""26"",""java.util.Comparator""]"
7db23859-ff4c-4ce9-b4f1-325260052076,jdk.internal.org.objectweb.asm.ClassVisitor,,,false,false,false,"[""cv"",""4"",""jdk.internal.org.objectweb.asm.ClassVisitor""]|[""api"",""20"",""int""]"
46ed227c-8f88-45bb-abf2-9f2636c7a988,sun.net.sdp.SdpSupport,,,false,false,false,"[""os"",""26"",""java.lang.String""]|[""fdAccess"",""26"",""sun.misc.JavaIOFileDescriptorAccess""]|[""isSupported"",""26"",""boolean""]"
06cedc18-cfe2-4c3a-acae-d84b053a0ee8,java.security.KeyStore,,,false,false,false,"[""initialized"",""2"",""boolean""]|[""keyStoreSpi"",""2"",""java.security.KeyStoreSpi""]|[""skipDebug"",""26"",""boolean""]|[""pdebug"",""26"",""sun.security.util.Debug""]|[""provider"",""2"",""java.security.Provider""]|[""type"",""2"",""java.lang.String""]|[""KEYSTORE_TYPE"",""26"",""java.lang.String""]"
1b8d1022-3585-4dc9-988d-e0e52199a157,sun.reflect.generics.tree.BaseType,,sun.reflect.generics.tree.TypeSignature,true,false,true,
93f16f6b-664d-445c-bc00-e584d1ccafef,java.nio.file.attribute.FileOwnerAttributeView,,java.nio.file.attribute.FileAttributeView,true,false,true,
4a687ffd-d65f-4528-8b97-aa89b581c101,java.util.stream.StreamSpliterators$UnorderedSliceSpliterator$OfRef,java.util.stream.StreamSpliterators$UnorderedSliceSpliterator,java.util.Spliterator|java.util.function.Consumer,false,true,true,"[""tmpSlot"",""0"",""java.lang.Object""]"
c37633df-cbc5-45da-96e1-2185ec3c7e62,java.util.TreeMap$EntryIterator,java.util.TreeMap$PrivateEntryIterator,,false,true,false,"[""this$0"",""4112"",""java.util.TreeMap""]"
45e844cc-41d8-4e30-a6b8-a53934bae8e4,java.security.Provider,java.util.Properties,,false,true,false,"[""serialVersionUID"",""24"",""long""]|[""servicesChanged"",""130"",""boolean""]|[""serviceSet"",""130"",""java.util.Set""]|[""name"",""2"",""java.lang.String""]|[""legacyMap"",""130"",""java.util.Map""]|[""ALIAS_LENGTH"",""26"",""int""]|[""entrySetCallCount"",""130"",""int""]|[""ALIAS_PREFIX_LOWER"",""26"",""java.lang.String""]|[""serviceMap"",""130"",""java.util.Map""]|[""ALIAS_PREFIX"",""26"",""java.lang.String""]|[""previousKey"",""74"",""java.security.Provider$ServiceKey""]|[""initialized"",""130"",""boolean""]|[""info"",""2"",""java.lang.String""]|[""debug"",""26"",""sun.security.util.Debug""]|[""knownEngines"",""26"",""java.util.Map""]|[""version"",""2"",""double""]|[""entrySet"",""130"",""java.util.Set""]|[""legacyChanged"",""130"",""boolean""]|[""legacyStrings"",""130"",""java.util.Map""]"
26e4cad8-e080-47df-8cee-f17cc0526266,sun.util.calendar.ZoneInfoFile$Checksum,java.util.zip.CRC32,,false,true,false,
61a981d3-b922-4224-8a7b-23b26600adda,java.util.AbstractList$Itr,,java.util.Iterator,false,false,true,"[""expectedModCount"",""0"",""int""]|[""this$0"",""4112"",""java.util.AbstractList""]|[""cursor"",""0"",""int""]|[""lastRet"",""0"",""int""]"
4ba4062d-755b-4b37-9bec-6c4fa84c0de2,java.util.concurrent.CopyOnWriteArrayList$COWSubList,java.util.AbstractList,java.util.RandomAccess,false,true,true,"[""expectedArray"",""2"",""java.lang.Object[]""]|[""offset"",""18"",""int""]|[""l"",""18"",""java.util.concurrent.CopyOnWriteArrayList""]|[""size"",""2"",""int""]"
976b4e2d-1a10-4eb3-bcc1-f74a34e76bab,java.util.function.IntUnaryOperator$lambda_compose_0__291,,java.util.function.IntUnaryOperator,false,false,true,"[""cap1"",""0"",""java.util.function.IntUnaryOperator""]|[""cap0"",""0"",""java.util.function.IntUnaryOperator""]"
53e3d7bd-d93e-4588-b7c8-559c8699f6ef,sun.reflect.generics.scope.ClassScope,sun.reflect.generics.scope.AbstractScope,sun.reflect.generics.scope.Scope,false,true,true,
323dda85-d425-45a9-a8a4-0f798f37eb74,sun.util.locale.InternalLocaleBuilder$CaseInsensitiveString,,,false,false,false,"[""str"",""18"",""java.lang.String""]|[""lowerStr"",""18"",""java.lang.String""]"
ff77e97f-d043-41cd-a296-ec293dc87955,sun.text.normalizer.ReplaceableString,,sun.text.normalizer.Replaceable,false,false,true,"[""buf"",""2"",""java.lang.StringBuffer""]"
6ed5ece9-f0e4-434e-b47b-e5b5554c4b40,java.util.SimpleTimeZone,java.util.TimeZone,,false,true,false,"[""millisPerDay"",""26"",""int""]|[""useDaylight"",""2"",""boolean""]|[""startTimeMode"",""2"",""int""]|[""endMonth"",""2"",""int""]|[""STANDARD_TIME"",""25"",""int""]|[""rawOffset"",""2"",""int""]|[""millisPerHour"",""26"",""int""]|[""startDayOfWeek"",""2"",""int""]|[""gcal"",""26"",""sun.util.calendar.Gregorian""]|[""startMode"",""2"",""int""]|[""DOM_MODE"",""26"",""int""]|[""UTC_TIME"",""25"",""int""]|[""DOW_LE_DOM_MODE"",""26"",""int""]|[""cacheYear"",""130"",""long""]|[""monthLength"",""18"",""byte[]""]|[""startTime"",""2"",""int""]|[""staticLeapMonthLength"",""26"",""byte[]""]|[""staticMonthLength"",""26"",""byte[]""]|[""serialVersionUID"",""24"",""long""]|[""cacheEnd"",""130"",""long""]|[""DOW_IN_MONTH_MODE"",""26"",""int""]|[""cacheStart"",""130"",""long""]|[""startDay"",""2"",""int""]|[""WALL_TIME"",""25"",""int""]|[""DOW_GE_DOM_MODE"",""26"",""int""]|[""endTimeMode"",""2"",""int""]|[""MAX_RULE_NUM"",""26"",""int""]|[""serialVersionOnStream"",""2"",""int""]|[""startYear"",""2"",""int""]|[""endDayOfWeek"",""2"",""int""]|[""endMode"",""2"",""int""]|[""endTime"",""2"",""int""]|[""dstSavings"",""2"",""int""]|[""endDay"",""2"",""int""]|[""startMonth"",""2"",""int""]|[""currentSerialVersion"",""24"",""int""]"
348c8e66-f35d-435c-9cb9-142a6c8d0e61,java.util.concurrent.ExecutorCompletionService,,java.util.concurrent.CompletionService,false,false,true,"[""executor"",""18"",""java.util.concurrent.Executor""]|[""aes"",""18"",""java.util.concurrent.AbstractExecutorService""]|[""completionQueue"",""18"",""java.util.concurrent.BlockingQueue""]"
7c1787ec-48c7-4a36-9ae4-fe31eee23f24,java.util.regex.Pattern$StartS,java.util.regex.Pattern$Start,,false,true,false,
87e6bf3e-69c2-49f7-ab8c-844eea0b0a74,sun.text.Normalizer,,,false,false,false,"[""UNICODE_3_2"",""25"",""int""]"
0180d0f3-e8d0-442f-b224-df747ea285db,sun.reflect.generics.tree.IntSignature,,sun.reflect.generics.tree.BaseType,false,false,true,"[""singleton"",""26"",""sun.reflect.generics.tree.IntSignature""]"
dbf66d73-35dd-4da1-983a-f5774b9ef127,java.nio.DirectFloatBufferRU,java.nio.DirectFloatBufferU,sun.nio.ch.DirectBuffer,false,true,true,"[""$assertionsDisabled"",""4120"",""boolean""]"
634bf500-ce53-4e21-a3c4-4818efeca0b6,java.nio.DirectFloatBufferRS,java.nio.DirectFloatBufferS,sun.nio.ch.DirectBuffer,false,true,true,"[""$assertionsDisabled"",""4120"",""boolean""]"
32a5f2ca-8c60-45cf-bb1e-00cb774ed677,java.net.NetPermission,java.security.BasicPermission,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
a650c494-7cdb-4485-85c0-3649ec5b0dd5,java.lang.invoke.MethodHandleStatics$1,,java.security.PrivilegedAction,false,false,true,"[""val$values"",""4112"",""java.lang.Object[]""]"
57fbbf97-2147-4ef9-8705-72329c09714b,java.util.TreeMap$EntrySpliterator,java.util.TreeMap$TreeMapSpliterator,java.util.Spliterator,false,true,true,
7191567a-93bf-4ad3-ac5e-688c3c733198,java.security.KeyStore$CallbackHandlerProtection,,java.security.KeyStore$ProtectionParameter,false,false,true,"[""handler"",""18"",""javax.security.auth.callback.CallbackHandler""]"
2a829f48-2cb1-4d30-9091-a58d01e55945,sun.nio.ch.AsynchronousFileChannelImpl,java.nio.channels.AsynchronousFileChannel,,false,true,false,"[""writing"",""20"",""boolean""]|[""executor"",""20"",""java.util.concurrent.ExecutorService""]|[""fdObj"",""20"",""java.io.FileDescriptor""]|[""closed"",""68"",""boolean""]|[""closeLock"",""20"",""java.util.concurrent.locks.ReadWriteLock""]|[""fileLockTable"",""66"",""sun.nio.ch.FileLockTable""]|[""reading"",""20"",""boolean""]"
efde1bdc-3b55-4ae1-86c4-e369d63577fc,java.net.SocksConsts,,,true,false,false,"[""DEFAULT_PORT"",""25"",""int""]|[""IPV4"",""25"",""int""]|[""USER_PASSW"",""25"",""int""]|[""PROTO_VERS"",""25"",""int""]|[""CONNECT"",""25"",""int""]|[""ADDR_TYPE_NOT_SUP"",""25"",""int""]|[""PROTO_VERS4"",""25"",""int""]|[""DOMAIN_NAME"",""25"",""int""]|[""BIND"",""25"",""int""]|[""GENERAL_FAILURE"",""25"",""int""]|[""HOST_UNREACHABLE"",""25"",""int""]|[""GSSAPI"",""25"",""int""]|[""NO_METHODS"",""25"",""int""]|[""NO_AUTH"",""25"",""int""]|[""UDP_ASSOC"",""25"",""int""]|[""NOT_ALLOWED"",""25"",""int""]|[""CONN_REFUSED"",""25"",""int""]|[""TTL_EXPIRED"",""25"",""int""]|[""REQUEST_OK"",""25"",""int""]|[""NET_UNREACHABLE"",""25"",""int""]|[""IPV6"",""25"",""int""]|[""CMD_NOT_SUPPORTED"",""25"",""int""]"
e3f57257-da11-433a-bfbe-499abfbf1554,java.lang.ProcessBuilder,,,false,false,false,"[""$assertionsDisabled"",""4120"",""boolean""]|[""command"",""2"",""java.util.List""]|[""directory"",""2"",""java.io.File""]|[""redirects"",""2"",""java.lang.ProcessBuilder$Redirect[]""]|[""environment"",""2"",""java.util.Map""]|[""redirectErrorStream"",""2"",""boolean""]"
6b15ad5a-a39e-4378-a00c-b26e6d756569,java.util.ArraysParallelSortHelpers$FJObject$Merger,java.util.concurrent.CountedCompleter,,false,true,false,"[""rbase"",""16"",""int""]|[""serialVersionUID"",""24"",""long""]|[""lbase"",""16"",""int""]|[""wbase"",""16"",""int""]|[""gran"",""16"",""int""]|[""w"",""16"",""java.lang.Object[]""]|[""lsize"",""16"",""int""]|[""rsize"",""16"",""int""]|[""a"",""16"",""java.lang.Object[]""]|[""comparator"",""0"",""java.util.Comparator""]"
c35d32fb-0f5f-4253-9806-0ee4f65950f6,java.util.stream.StreamSpliterators$DoubleWrappingSpliterator$accept__194,,java.util.stream.Sink$OfDouble,false,false,true,"[""cap0"",""0"",""java.util.stream.SpinedBuffer$OfDouble""]"
6ae4bec1-abb2-4ce7-bb60-eade0d78b0b5,java.lang.reflect.GenericDeclaration,,java.lang.reflect.AnnotatedElement,true,false,true,
99a3736a-7a49-476a-b354-6836bd0a3121,sun.nio.fs.AbstractWatchService,,java.nio.file.WatchService,false,false,true,"[""closeLock"",""18"",""java.lang.Object""]|[""CLOSE_KEY"",""18"",""java.nio.file.WatchKey""]|[""closed"",""66"",""boolean""]|[""pendingKeys"",""18"",""java.util.concurrent.LinkedBlockingDeque""]"
19209893-23af-425a-8e12-57768b368030,java.lang.invoke.BoundMethodHandle$SpeciesData,,,false,false,false,"[""extensions"",""18"",""java.lang.invoke.BoundMethodHandle$SpeciesData[]""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""CACHE"",""26"",""java.util.concurrent.ConcurrentMap""]|[""typeChars"",""18"",""java.lang.String""]|[""typeCodes"",""18"",""java.lang.invoke.LambdaForm$BasicType[]""]|[""clazz"",""18"",""java.lang.Class""]|[""INIT_DONE"",""26"",""boolean""]|[""constructor"",""18"",""java.lang.invoke.MethodHandle[]""]|[""getters"",""18"",""java.lang.invoke.MethodHandle[]""]|[""EMPTY"",""24"",""java.lang.invoke.BoundMethodHandle$SpeciesData""]|[""nominalGetters"",""18"",""java.lang.invoke.LambdaForm$NamedFunction[]""]"
4ab9b0d2-765b-4a88-aca2-b0294eba66e7,sun.nio.ch.DirectBuffer,,,true,false,false,
e8212576-f1d9-4f9d-b292-de652d6f92b7,java.util.concurrent.ThreadLocalRandom$RandomDoublesSpliterator,,java.util.Spliterator$OfDouble,false,false,true,"[""origin"",""16"",""double""]|[""bound"",""16"",""double""]|[""index"",""0"",""long""]|[""fence"",""16"",""long""]"
8eac4c33-befd-4275-b41f-3a1dcadb47ba,java.util.concurrent.Executors$PrivilegedCallable,,java.util.concurrent.Callable,false,false,true,"[""task"",""18"",""java.util.concurrent.Callable""]|[""acc"",""18"",""java.security.AccessControlContext""]"
11e42545-eb77-4b67-ba83-22ac42ae2a82,java.util.regex.Pattern$BnMS,java.util.regex.Pattern$BnM,,false,true,false,"[""lengthInChars"",""0"",""int""]"
16159b42-d0e5-4172-8800-f2b34fd837ef,java.util.stream.IntPipeline,java.util.stream.AbstractPipeline,java.util.stream.IntStream,false,true,true,
71d00942-9fd6-4972-ab1a-0dcbb5128c4c,sun.util.locale.provider.JRELocaleProviderAdapter$1,,java.security.PrivilegedAction,false,false,true,"[""val$f"",""4112"",""java.io.File""]"
7480480e-876f-41d7-882a-83422c3d6c13,java.lang.reflect.UndeclaredThrowableException,java.lang.RuntimeException,,false,true,false,"[""serialVersionUID"",""24"",""long""]|[""undeclaredThrowable"",""2"",""java.lang.Throwable""]"
f8b87cc1-4a89-4ed5-9ca3-e29289575560,java.util.Formatter$FormatString,,,true,false,false,
bcc85130-0cb5-4f93-9c8a-809c2b27512e,java.lang.CharacterDataPrivateUse,java.lang.CharacterData,,false,true,false,"[""instance"",""24"",""java.lang.CharacterData""]"
b83c6823-c7c4-43f7-81b6-782217cf0852,java.util.function.LongConsumer,,,true,false,false,
c0895cb9-f2ec-415d-9a57-2ae9348855e5,sun.nio.ch.FileDispatcherImpl,sun.nio.ch.FileDispatcher,,false,true,false,
2221b691-a829-4322-adf4-8103ce5570da,java.time.format.DateTimePrintContext,,,false,false,false,"[""temporal"",""2"",""java.time.temporal.TemporalAccessor""]|[""formatter"",""2"",""java.time.format.DateTimeFormatter""]|[""optional"",""2"",""int""]"
2bd311ae-f6f0-4bf3-b342-1ff52a16efbc,java.util.Collections$UnmodifiableNavigableSet$EmptyNavigableSet,java.util.Collections$UnmodifiableNavigableSet,java.io.Serializable,false,true,true,"[""serialVersionUID"",""26"",""long""]"
f1c6fc43-2360-4875-ba98-790158a2d298,java.util.Spliterators$AbstractDoubleSpliterator$HoldingDoubleConsumer,,java.util.function.DoubleConsumer,false,false,true,"[""value"",""0"",""double""]"
155cab0a-234e-4cb8-bfbd-c36265b85969,java.text.AttributedString$AttributeMap,java.util.AbstractMap,,false,true,false,"[""this$0"",""4112"",""java.text.AttributedString""]|[""endIndex"",""0"",""int""]|[""runIndex"",""0"",""int""]|[""beginIndex"",""0"",""int""]"
4ffb09f0-a60c-4223-9f26-60798ec829fd,java.util.IntSummaryStatistics,,java.util.function.IntConsumer,false,false,true,"[""count"",""2"",""long""]|[""min"",""2"",""int""]|[""max"",""2"",""int""]|[""sum"",""2"",""long""]"
5d27efda-1945-421f-a277-5a5c65c1cdfe,java.lang.Class,,java.io.Serializable|java.lang.reflect.GenericDeclaration|java.lang.reflect.Type|java.lang.reflect.AnnotatedElement,false,false,true,"[""newInstanceCallerCache"",""194"",""java.lang.Class""]|[""enumConstants"",""194"",""java.lang.Object[]""]|[""classValueMap"",""128"",""java.lang.ClassValue$ClassValueMap""]|[""reflectionData"",""194"",""java.lang.ref.SoftReference""]|[""reflectionFactory"",""10"",""sun.reflect.ReflectionFactory""]|[""allPermDomain"",""10"",""java.security.ProtectionDomain""]|[""genericInfo"",""194"",""sun.reflect.generics.repository.ClassRepository""]|[""ENUM"",""26"",""int""]|[""name"",""130"",""java.lang.String""]|[""classRedefinedCount"",""194"",""int""]|[""SYNTHETIC"",""26"",""int""]|[""serialPersistentFields"",""26"",""java.io.ObjectStreamField[]""]|[""initted"",""10"",""boolean""]|[""enumConstantDirectory"",""194"",""java.util.Map""]|[""classLoader"",""18"",""java.lang.ClassLoader""]|[""annotationData"",""194"",""java.lang.Class$AnnotationData""]|[""useCaches"",""10"",""boolean""]|[""serialVersionUID"",""26"",""long""]|[""ANNOTATION"",""26"",""int""]|[""cachedConstructor"",""194"",""java.lang.reflect.Constructor""]|[""annotationType"",""194"",""sun.reflect.annotation.AnnotationType""]"
2c508af6-74b2-488a-af2f-94b36389136e,sun.util.locale.InternalLocaleBuilder$1,,,false,false,false,
1eeb6c23-85fb-4451-b914-397921f4af53,java.util.HashMap$EntrySpliterator,java.util.HashMap$HashMapSpliterator,java.util.Spliterator,false,true,true,
8cddfe2f-6950-4475-ac72-89b2608ad68b,java.util.concurrent.ConcurrentHashMap$Node,,java.util.Map$Entry,false,false,true,"[""hash"",""16"",""int""]|[""val"",""64"",""java.lang.Object""]|[""key"",""16"",""java.lang.Object""]|[""next"",""64"",""java.util.concurrent.ConcurrentHashMap$Node""]"
cf41bbe4-6a94-45ae-bcb8-da290e5a7b93,sun.util.logging.PlatformLogger$1,,java.security.PrivilegedAction,false,false,true,
7de962e7-0d00-4832-bd45-ffedf4db864a,java.nio.charset.CoderResult$2,java.nio.charset.CoderResult$Cache,,false,true,false,
d3fef427-fec3-48ce-a4e3-f8f4c5f50c79,java.util.function.BiFunction$lambda_andThen_0__40,,java.util.function.BiFunction,false,false,true,"[""cap1"",""0"",""java.util.function.Function""]|[""cap0"",""0"",""java.util.function.BiFunction""]"
4e268128-b8cc-4eda-98db-9ef56764c03b,java.nio.charset.CoderResult$1,java.nio.charset.CoderResult$Cache,,false,true,false,
93e21553-1920-4b03-8b17-176e14e694c8,java.util.Collections$AsLIFOQueue,java.util.AbstractQueue,java.util.Queue|java.io.Serializable,false,true,true,"[""serialVersionUID"",""26"",""long""]|[""q"",""18"",""java.util.Deque""]"
66d80f4d-27fe-4144-8101-cf3a4e266d67,java.util.concurrent.ConcurrentHashMap$MapReduceValuesToLongTask,java.util.concurrent.ConcurrentHashMap$BulkTask,,false,true,false,"[""result"",""0"",""long""]|[""transformer"",""16"",""java.util.function.ToLongFunction""]|[""rights"",""0"",""java.util.concurrent.ConcurrentHashMap$MapReduceValuesToLongTask""]|[""nextRight"",""0"",""java.util.concurrent.ConcurrentHashMap$MapReduceValuesToLongTask""]|[""reducer"",""16"",""java.util.function.LongBinaryOperator""]|[""basis"",""16"",""long""]"
11fb9a93-53f8-44c0-9cdd-4e61b01a1ccb,java.util.stream.Nodes$SizedCollectorTask,java.util.concurrent.CountedCompleter,java.util.stream.Sink,false,true,true,"[""$assertionsDisabled"",""4120"",""boolean""]|[""spliterator"",""20"",""java.util.Spliterator""]|[""length"",""4"",""long""]|[""helper"",""20"",""java.util.stream.PipelineHelper""]|[""targetSize"",""20"",""long""]|[""index"",""4"",""int""]|[""fence"",""4"",""int""]|[""offset"",""4"",""long""]"
a9939c59-6695-4c51-b89c-337cf734629f,java.util.stream.Collectors$lambda_null_50__183,,java.util.function.Function,false,false,true,"[""cap0"",""0"",""java.util.function.Supplier""]"
fae45ede-d2d8-4b09-a7af-fb970cb45d23,java.util.Collections$3,,java.util.Enumeration,false,false,true,"[""val$c"",""4112"",""java.util.Collection""]|[""i"",""18"",""java.util.Iterator""]"
91d2ddcd-8ab2-4a60-bc0d-a604c7dd2758,sun.security.util.ManifestDigester$Position,,,false,false,false,"[""endOfSection"",""0"",""int""]|[""startOfNext"",""0"",""int""]|[""endOfFirstLine"",""0"",""int""]"
d09c1c63-4420-4b33-8cc6-e6d72020bd37,java.util.Collections$1,,java.util.Iterator,false,false,true,"[""val$e"",""4112"",""java.lang.Object""]|[""hasNext"",""2"",""boolean""]"
403d1e20-cbf5-42f9-9e04-7d471989e94f,java.util.AbstractMap$2$1,,java.util.Iterator,false,false,true,"[""this$1"",""4112"",""java.util.AbstractMap$2""]|[""i"",""2"",""java.util.Iterator""]"
854eb83a-de28-419d-baef-7abfd295d21b,java.util.Collections$2,,java.util.Spliterator,false,false,true,"[""val$element"",""4112"",""java.lang.Object""]|[""est"",""0"",""long""]"
945c6fc0-021a-46e9-af0e-694a81f9919b,java.util.stream.StreamSpliterators$LongWrappingSpliterator,java.util.stream.StreamSpliterators$AbstractWrappingSpliterator,java.util.Spliterator$OfLong,false,true,true,
8124c950-1775-4228-bedf-526e2af5525a,sun.security.provider.SeedGenerator,,,false,false,false,"[""debug"",""26"",""sun.security.util.Debug""]|[""instance"",""10"",""sun.security.provider.SeedGenerator""]"
41ec0bf4-f3a2-454b-bb42-c5f98e0be4df,java.util.concurrent.ConcurrentHashMap$SearchMappingsTask,java.util.concurrent.ConcurrentHashMap$BulkTask,,false,true,false,"[""searchFunction"",""16"",""java.util.function.BiFunction""]|[""result"",""16"",""java.util.concurrent.atomic.AtomicReference""]"
